AppID,Name,Releasedate,Requiredage,Price,DLCcount,Windows,Mac,Linux,Achievements,Developers,Publishers,Categories,Genres,Positive,Negative
1842730,Nightmare: The Lunatic,06-Jan-22,0,14.99,1,TRUE,FALSE,FALSE,0,Maetdol Games,Maetdol Games,"Single-player,Full controller support,Steam Cloud","Action,Indie,Early Access",33,4
1429040,Kaputte Kranz Chap1,28-Jan-21,0,1.99,0,TRUE,FALSE,FALSE,4,Sticky Rice,Sticky Rice,Single-player,"Adventure,Casual,Indie,RPG",8,3
745060,Hunter of Antiques,30-Nov-17,0,14.99,0,TRUE,FALSE,FALSE,0,Tom�? Sabol,Tom�? Sabol,"Single-player,Steam Cloud","Adventure,Indie",5,7
1090190,Winds of Change - The Opening Act,31-May-19,0,0,0,TRUE,TRUE,TRUE,17,Tall Tail Studios,Tall Tail Studios,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Adventure,Free to Play,Indie,RPG",64,9
1311670,The Forsaken Ruins,27-May-20,0,2.99,0,TRUE,FALSE,FALSE,0,SelfMadeGames,SelfMadeGames,Single-player,"Action,Adventure,Indie,Early Access",3,0
1960920,Zetria,10-Jun-22,0,4.99,0,TRUE,TRUE,FALSE,0,karnedraws,karnedraws,"Single-player,Partial Controller Support",Action,0,0
1663270,Below The Ocean,11-Dec-21,0,5.99,0,TRUE,FALSE,FALSE,12,Retro Casual LLC,Retro Casual LLC,"Single-player,Full controller support","Action,Adventure,Casual,Indie",46,0
404590,Vikings - Wolves of Midgard,24-Mar-17,18,29.99,1,TRUE,TRUE,TRUE,39,Games Farm,Kalypso Media Digital,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together","Action,RPG",2451,1657
448690,Lionessy Story,03-Jun-17,0,4.99,0,TRUE,FALSE,TRUE,0,"Maltakreuz,Goodsir",Maltakreuz,"Single-player,Full controller support,Steam Trading Cards,Steam Cloud",Indie,38,29
550320,art of rally,23-Sep-20,0,24.99,2,TRUE,TRUE,TRUE,43,Funselektor Labs Inc.,Funselektor Labs Inc.,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards","Action,Indie,Racing,Simulation,Sports",3314,208
2018540,MiniRace,17-Jun-22,0,0.59,0,TRUE,FALSE,FALSE,1,LOSEDEAD,LOSEDEAD,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together","Action,Adventure,Casual,Indie,Racing,Simulation,Sports,Early Access",4,1
982920,HammerBorn: Tears Of Mani,02-May-22,0,7.99,0,TRUE,FALSE,FALSE,0,Hareware Studios,Hareware Studios,"Single-player,Remote Play Together","Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access",0,1
1528820,Unconventional Ragdoll Game,26-Apr-21,0,4.99,0,TRUE,FALSE,FALSE,0,Bacchus,Bacchus,Single-player,Simulation,1,1
885120,Werewolves: Haven Rising,26-Jul-18,0,5.99,0,TRUE,TRUE,TRUE,47,Choice of Games,Choice of Games,"Single-player,Steam Achievements,Captions available,Steam Cloud","Adventure,Indie,RPG",69,8
1462780,Outta This Kingdom,26-Nov-20,0,7.99,0,TRUE,FALSE,FALSE,0,Alawar Southpoint,"Alawar Entertainment,Buka Entertainment",Single-player,"Casual,Indie,Simulation,Strategy",5,1
681920,Slingshot Cowboy VR,28-Jul-17,0,2.99,0,TRUE,FALSE,FALSE,20,BVG Software Group,BVG Software Group,Single-player,"Action,Simulation",0,1
741820,Prey: Typhon Hunter,11-Dec-18,0,39.99,0,TRUE,FALSE,FALSE,10,Arkane Studios,Bethesda Softworks,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support",Action,222,475
1111220,Genius! NAZI-GIRL GoePPels-Chan ep3,08-Aug-19,0,6.99,0,TRUE,FALSE,FALSE,0,WarMachine,WarMachine,Single-player,"Casual,Indie",8,0
792320,Sunburnt,27-Mar-18,0,11.99,0,TRUE,FALSE,TRUE,0,Static Shell Studios,Static Shell Studios,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Full controller support","Action,Casual,Indie,Early Access",7,3
1220150,Blue Fire,04-Feb-21,0,9.99,2,TRUE,FALSE,FALSE,22,Robi Studios,Graffiti Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV","Action,Adventure,Indie",1508,335
332650,The Exiled,23-Feb-17,0,0,0,TRUE,TRUE,TRUE,0,Fairytale Distillery,Fairytale Distillery,"Multi-player,MMO,PvP,Online PvP","Action,Massively Multiplayer,RPG,Early Access",224,239
1796830,Scary Buddies Playtest,01-Nov-21,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
1308870,Cyber Ops Prologue,09-May-20,0,0,0,TRUE,TRUE,FALSE,0,Octeto Studios,Games Operators,"Single-player,Steam Cloud","Action,Indie,RPG,Simulation,Strategy",26,10
1831860,???,15-Dec-21,0,1.99,0,TRUE,FALSE,FALSE,0,O?,O?,Single-player,Casual,0,0
1561720,Wisdom,17-Mar-21,0,4.99,0,TRUE,FALSE,FALSE,0,Radix Motion Inc.,Truffle Co.,Single-player,Casual,1,3
1865730,Runes of Pandemonium,22-Feb-22,0,0,1,TRUE,FALSE,FALSE,72,Bottled Starlight,Bottled Starlight,"Single-player,Steam Achievements","Free to Play,RPG,Early Access",0,0
1878850,Perfect Balance Collection,11-Feb-22,0,1.99,0,TRUE,TRUE,TRUE,5,"Ville Helin,Jyri Luukkonen",Ville Helin,"Single-player,Steam Achievements,Steam Leaderboards",Casual,5,0
816190,Draw It!,28-Apr-18,0,1.99,0,TRUE,FALSE,FALSE,800,Antizero company,Antizero company,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie",51,12
1136910,Lily's Handmaid,24-Apr-20,0,9.99,0,TRUE,FALSE,TRUE,22,Arcus Plume,Arcus Plume,"Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie,Simulation",0,0
1100420,Praetorians - HD Remaster,24-Jan-20,0,19.99,0,TRUE,FALSE,FALSE,21,"Torus Games,Pyro Studios",Kalypso Media,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support",Strategy,618,63
1147220,Grim Tales: Guest From The Future Collector's Edition,30-Aug-19,0,9.99,0,TRUE,FALSE,FALSE,0,Elephant Games,Big Fish Games,Single-player,"Adventure,Casual",6,0
811470,Immunity,30-Nov-19,0,0,0,TRUE,FALSE,FALSE,0,Vicci Games,Vicci Games,"Single-player,Full controller support,Steam Cloud","Action,Casual,Indie,Simulation,Early Access",1,1
2063230,Doctor Nanobot,15-Jul-22,0,2.99,0,TRUE,FALSE,FALSE,0,Maika Games,Maika Games,"Single-player,Partial Controller Support","Action,Indie",0,0
716630,Battlevoid: Sector Siege,25-Oct-17,0,9.99,1,TRUE,TRUE,TRUE,10,Bugbyte Ltd.,Bugbyte Ltd.,"Single-player,Steam Achievements,Steam Cloud","Action,Indie,Simulation,Strategy",88,72
348570,Monster Minis Extreme Off-Road,11-Aug-18,0,4.99,0,TRUE,FALSE,TRUE,75,Mindwedge,Mindwedge,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards","Indie,Racing,Simulation,Sports",1,2
1417050,NINJA GIRL,28-Apr-21,18,13.99,0,TRUE,FALSE,FALSE,0,Cream Meron,Cream Meron,Single-player,"Action,Indie",0,0
840810,Data Ball,26-Jun-18,0,9.99,0,TRUE,FALSE,FALSE,0,Munkyfoot Gaming,Munkyfoot Gaming,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards,Includes level editor,Remote Play Together","Casual,Indie,Racing,Strategy,Early Access",2,0
895510,Blow Up Pieces: Unleashed,23-Nov-19,0,5.99,0,TRUE,FALSE,FALSE,32,PrimeMakers,PrimeMakers,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together","Casual,Indie",2,0
435490,Pierhead Arcade,21-Sep-16,0,4.99,0,TRUE,FALSE,FALSE,66,Mechabit Ltd,Mechabit Ltd,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,VR Support,SteamVR Collectibles,Steam Cloud,Steam Leaderboards","Casual,Indie,Simulation",239,28
877080,Seeds of Resilience,13-Jun-19,0,13.99,0,TRUE,TRUE,TRUE,20,Subtle Games,"Goblinz Publishing,Maple Whispering Limited","Single-player,Steam Achievements,Steam Cloud,Stats","Indie,Simulation,Strategy",233,95
1648450,Card Tower Defence,27-Jun-21,0,2.99,0,TRUE,TRUE,FALSE,36,EastVillage,Eastvillage,"Single-player,Steam Achievements","Casual,Indie",3,2
323270,Jane Angel: Templar Mystery,17-Sep-14,0,4.99,0,TRUE,FALSE,FALSE,0,iMaxGen,Shaman Games Studio,Single-player,Casual,27,32
1415320,PalmRide,16-Sep-21,0,3.99,0,TRUE,FALSE,FALSE,44,Pizza Fest,Pizza Fest,"Single-player,Multi-player,Steam Achievements,Partial Controller Support","Casual,Indie,Racing",85,9
295610,Inescapable,21-May-14,0,4.99,0,TRUE,TRUE,TRUE,0,Magnetic Realms,Magnetic Realms,"Single-player,Full controller support,Steam Cloud","Action,Adventure,Indie",48,72
1336620,Shutter 2,23-Oct-20,0,4.99,0,TRUE,FALSE,FALSE,34,Cosmic Logic,Cosmic Logic,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Indie",7,3
734440,Black Moon ??,01-Aug-18,0,0.99,0,TRUE,FALSE,FALSE,12,??????,??????,"Single-player,Steam Achievements","Adventure,Casual,Indie,RPG",59,7
1946890,Codename: Warlock Playtest,25-Mar-22,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
346110,ARK: Survival Evolved,27-Aug-17,0,29.99,15,TRUE,TRUE,TRUE,32,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",Studio Wildcard,"Single-player,Multi-player,MMO,Co-op,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor,Remote Play on Tablet","Action,Adventure,Indie,Massively Multiplayer,RPG",461567,98701
527800,War Cube,12-Sep-16,0,0.53,0,TRUE,FALSE,TRUE,0,Artur Rezende,PROATIV GAMES,"Single-player,Steam Trading Cards","Casual,Indie",27,19
1860760,SUKEBE BLOCKS,02-Mar-22,0,1.99,0,TRUE,FALSE,FALSE,7,SUKEBE NINJIN,SUKEBE NINJIN,Single-player,"Casual,Indie",0,0
1988990,Animals Transport Simulator,26-May-22,0,0.49,0,TRUE,FALSE,FALSE,0,"Atomic Fabrik,Cristian Manolachi","Atomic Fabrik,Cristian Manolachi",Single-player,"Adventure,Casual,Indie,Racing,Simulation",4,1
1649630,Berserk Mode,09-Jan-22,0,7.99,0,TRUE,FALSE,FALSE,9,Adam Travers,Adam Travers,"Single-player,Steam Achievements","Action,Indie,RPG,Early Access",96,6
342310,RIOT: Civil Unrest,12-Feb-19,0,16.99,1,TRUE,TRUE,TRUE,10,"Leonard Menchiari,IV Productions",Merge Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Indie,Simulation,Strategy",969,436
790960,Beer Ranger,19-Feb-18,0,1.99,0,TRUE,FALSE,FALSE,24,Mirthood Games,Mirthood Games,"Single-player,Steam Achievements,Partial Controller Support,Includes level editor","Action,Adventure,Indie",5,1
886160,Respublica,04-Jul-20,0,0,0,TRUE,TRUE,TRUE,0,Drahgoone,4thNode,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer","Free to Play,RPG,Simulation,Early Access",130,81
1614020,Yokai Taiji,30-Jun-21,0,3.99,0,TRUE,FALSE,FALSE,0,Bonsai Games,Bonsai Games,"Single-player,Full controller support",Adventure,1,0
950240,Rise of the Pirates,02-Feb-19,0,0,0,TRUE,FALSE,FALSE,0,Ravanok,Ravanok,"Multi-player,MMO,PvP,Online PvP","Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG,Early Access",55,23
398950,The End of an Age: Fading Remnants,05-Jul-19,0,4.99,0,TRUE,FALSE,FALSE,0,Poetic Justice Studios,Poetic Justice Studios,"Single-player,Full controller support",RPG,0,1
465240,Serious Sam VR: The Last Hope,20-Sep-17,0,9.99,0,TRUE,FALSE,FALSE,55,Croteam VR,"Devolver Digital,Croteam","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,SteamVR Collectibles","Action,Indie",1103,196
493380,ChessVR,07-Jul-16,0,4.99,0,TRUE,FALSE,FALSE,8,games.Sharbit,games.Sharbit,"Single-player,Steam Achievements,Full controller support","Indie,Strategy",11,4
1688850,All Dream Long A Flower Storm,20-Aug-21,0,0,0,TRUE,TRUE,FALSE,0,NUMBER7,NUMBER7,Single-player,"Adventure,Free to Play,Indie",0,0
770660,Thetaball,31-Jul-18,0,9.99,0,TRUE,FALSE,FALSE,50,Tim Sheehan,Tim Sheehan,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together","Action,Indie,Simulation,Sports",4,0
1574050,OpenGloves,21-May-21,0,0,2,TRUE,FALSE,FALSE,0,"danwillm,LucasVRTech",LucidVR,,Utilities,0,0
614050,Clumsy Knight 2,06-Apr-17,0,2.99,0,TRUE,TRUE,FALSE,0,BIG WOOD GAMES,BIG WOOD GAMES,Single-player,"Adventure,Casual,Indie,RPG,Strategy",7,11
769930,DwarVRs,01-Feb-18,0,14.99,0,TRUE,FALSE,FALSE,0,"Beard Wizard,Coredump","Beard Wizard,Coredump",Single-player,"Action,Strategy,Early Access",1,1
1501390,KING PONG,18-Feb-21,0,11.99,0,TRUE,FALSE,FALSE,22,Iconik,"Iconik,Plug In Digital","Single-player,Multi-player,PvP,Online PvP,Steam Achievements","Action,Sports,Early Access",12,3
1905950,Shelter 69,16-May-22,0,0,0,TRUE,FALSE,FALSE,37,JNT Games,JNT Games,"Single-player,Steam Achievements,In-App Purchases","Casual,Free to Play,RPG",0,0
1457990,Yuligans: Christmas is Coming!,24-Nov-20,0,9.99,0,TRUE,TRUE,TRUE,0,The Worst of Friends,The Worst of Friends,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Partial Controller Support,Remote Play Together","Adventure,Casual,Indie,RPG",14,0
701730,Yi and the Thousand Moons,24-Nov-17,0,2.99,1,TRUE,TRUE,FALSE,7,David Su,David Su,"Single-player,Steam Achievements,Captions available,Steam Cloud","Adventure,Indie",130,25
1836300,Death Carnival Playtest,12-Jan-22,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
1598350,Antonball Deluxe Lite,07-Jun-21,0,0,0,TRUE,FALSE,FALSE,0,Summitsphere,Proponent Games,"Single-player,Full controller support","Action,Adventure,Casual",0,0
1622810,Horny Heart,18-May-21,0,1.99,0,TRUE,FALSE,FALSE,6,HornyStudio,HornyStudio,"Single-player,Steam Achievements","Adventure,Casual,Indie",0,0
1392600,Kazakh Drive,18-Oct-20,0,1.99,0,TRUE,FALSE,FALSE,15,Mehsoft,Mehsoft,"Single-player,Steam Achievements,Steam Leaderboards","Indie,Racing,Simulation",159,35
547410,Peak Angle: Drift Online,24-Nov-16,0,11.99,5,TRUE,FALSE,FALSE,53,Peak Angle Team,,"Single-player,Multi-player,MMO,PvP,Online PvP,Partial Controller Support","Massively Multiplayer,Racing,Simulation,Sports",546,331
968300,Super Chains,12-Mar-19,0,4.99,0,TRUE,TRUE,TRUE,50,2dengine,2dengine,"Single-player,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet","Casual,Indie",23,3
977300,Fenimore Fillmore: 3 Skulls of the Toltecs,14-Mar-19,0,9.99,0,TRUE,FALSE,FALSE,16,Casual Brothers,Casual Brothers,"Single-player,Steam Achievements","Adventure,Indie",55,10
461600,Zipple World 2: The Sweet Chaos,17-May-16,0,4.99,0,TRUE,FALSE,FALSE,11,Alternative Dreams Studios,Strategy First,"Single-player,Steam Achievements,Stats,Steam Leaderboards","Action,Casual,Indie",2,2
1183200,Portal Dogs,25-Feb-20,0,3.99,0,TRUE,TRUE,FALSE,0,Brain Connected,Brain Connected,"Single-player,Full controller support","Action,Indie",13,3
1964580,ZEROCRON,12-Jun-22,0,4.99,0,TRUE,FALSE,FALSE,18,T.R.S.,T.R.S.,"Single-player,Full controller support","Action,Casual,Indie",1,0
928140,Puzzles for smart: Dogs,06-Sep-18,0,3.99,0,TRUE,FALSE,FALSE,12,Laush Dmitriy Sergeevich,Laush Studio,"Single-player,Steam Achievements","Casual,Indie",5,4
987180,Black Salt Coreuption,28-Mar-19,0,9.99,0,TRUE,FALSE,FALSE,0,"Ratti Entertainment LLC.,Taktyl Studios",Ratti Entertainment LLC.,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Full controller support,Remote Play Together","Action,Indie,Early Access",9,5
620130,Chaos Town,29-May-17,0,0.49,1,TRUE,FALSE,FALSE,40,QuickSave,SA Industry,"Single-player,Steam Achievements,Steam Trading Cards","Action,Indie,RPG",19,3
899390,Xenon Racer,26-Mar-19,0,2.99,0,TRUE,FALSE,FALSE,32,3DClouds,3DClouds,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Remote Play Together","Action,Indie,Racing,Sports",377,198
401840,ChargeShot,18-Sep-15,0,9.99,0,TRUE,FALSE,FALSE,6,Cowboy Color,Cowboy Color,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Stats,Steam Leaderboards,Remote Play Together","Action,Indie",66,19
1950630,Mystery Solitaire. Grimm's Tales 6,11-Jul-22,0,4.99,0,TRUE,FALSE,FALSE,0,Melon Games,8floor,Single-player,Casual,0,0
1608780,Everpixel Tactics,17-Sep-21,0,4.99,0,TRUE,FALSE,FALSE,0,Doom Dino Games,Doom Dino Games,Single-player,"RPG,Strategy,Early Access",4,0
846340,Obliteracy,14-Sep-18,0,0,0,TRUE,TRUE,FALSE,40,Magic Chopstick Games,Magic Chopstick Games,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,In-App Purchases","Casual,Free to Play,Indie,Strategy",20,6
596590,Linked,20-Feb-17,0,0.99,0,TRUE,FALSE,FALSE,12,ThinkOfGames,Big Black Bear,"Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie",221,16
1159660,Moe Era,04-Feb-20,0,0,1,TRUE,TRUE,TRUE,12,Comfy Company,Comfy Company,"Single-player,Steam Achievements,Partial Controller Support,Remote Play on Phone,Remote Play on Tablet","Casual,Free to Play,Indie",4104,557
571550,Hawks Tactical,02-Jan-17,0,3.99,0,TRUE,FALSE,FALSE,0,LYS,Indie,Single-player,"Adventure,Indie,RPG,Strategy",3,2
1445720,Life of Fly,18-Dec-20,0,5.99,0,TRUE,FALSE,FALSE,12,EpiXR Games UG,EpiXR Games UG,"Single-player,Steam Achievements","Casual,Indie,Simulation",30,1
299250,European Ship Simulator,04-Nov-16,0,19.99,0,TRUE,TRUE,FALSE,19,Excalibur,Excalibur Games,"Single-player,Steam Achievements,Steam Trading Cards",Simulation,281,379
529280,TEOT - The End OF Tomorrow,30-Sep-16,0,3.99,0,TRUE,FALSE,FALSE,1,"Edsenses Creative Co., Ltd","Edsenses Creative Co., Ltd",Single-player,"Action,Adventure,Casual,RPG,Simulation,Strategy,Early Access",9,9
593980,Gluon,02-May-17,0,3.99,0,TRUE,FALSE,FALSE,20,Fastbird Dev Studio,Fastbird Dev Studio,"Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards","Action,Indie,RPG,Simulation,Strategy",2,4
600530,Kautic - The Bald Wizard,02-Mar-17,0,0.99,0,TRUE,FALSE,FALSE,17,Bad Coffee Games,Bad Coffee Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie",27,5
428830,Save the Dodos,22-Apr-16,0,2.99,1,TRUE,TRUE,TRUE,43,3DDUO,SOEDESCO Publishing,"Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie",141,17
392470,NOBUNAGA'S AMBITION: Sphere of Influence,01-Sep-15,0,59.99,9,TRUE,FALSE,FALSE,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","Single-player,Steam Trading Cards,Steam Cloud",Strategy,456,92
623700,Rec Center Tycoon - Management Simulator,06-Sep-19,0,9.59,0,TRUE,FALSE,FALSE,31,Jarrod Brown,Jarrod Brown,"Single-player,Steam Achievements","Casual,Indie,Simulation,Strategy,Early Access",200,34
1426470,Blade Assault Playtest,12-May-21,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
615390,Encounter of Galaxies,17-Apr-17,0,1.99,0,TRUE,FALSE,FALSE,7,Obi-Wanya,Obi-Wanya,"Single-player,Steam Achievements","Action,Indie",0,4
427100,Fernbus Simulator,25-Aug-16,0,29.99,22,TRUE,FALSE,FALSE,79,TML-Studios,Aerosoft GmbH,"Single-player,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Leaderboards","Casual,Simulation",5593,2189
468240,VR Regatta - The Sailing Game,30-Jan-18,0,7.49,2,TRUE,FALSE,FALSE,16,MarineVerse,MarineVerse,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Stats,Steam Leaderboards","Casual,Simulation,Sports",139,22
552230,Doomsday Survival:Training,30-Nov-16,0,9.99,0,TRUE,FALSE,FALSE,15,CrazyAi,CrazyAi,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements","Action,Casual,Indie,Sports",9,5
1364950,Work Trip,20-Jul-20,0,1.99,0,TRUE,FALSE,FALSE,7,Morning Shift Studios,Morning Shift Studios,"Single-player,Steam Achievements,Captions available,Partial Controller Support","Adventure,Casual,Indie,Simulation",32,6
832540,Art of Murder - Hunt for the Puppeteer,13-Jul-18,0,4.99,0,TRUE,FALSE,FALSE,0,City Interactive S.A.,City Interactive S.A.,Single-player,Adventure,84,30
1167680,Orbital Bullet ? The 360� Rogue-lite,21-Mar-22,0,8.49,1,TRUE,FALSE,FALSE,55,SmokeStab,"Assemble Entertainment,WhisperGames,Mayflower Entertainment","Single-player,Partial Controller Support","Action,Indie",337,41
867490,Remyadry,09-Jul-18,0,9.99,0,TRUE,FALSE,FALSE,0,Kokoko Soft,DLsite,"Single-player,Steam Trading Cards,Steam Cloud","Indie,RPG",481,62
1948630,VEDETTE,22-Jun-22,0,9.99,0,TRUE,TRUE,FALSE,0,Saevus Studios LLC,Saevus Studios LLC,Single-player,"Casual,Indie,Simulation,Strategy",0,0
310460,Corto Maltese - Secrets of Venice,04-Dec-14,0,9.99,0,TRUE,TRUE,FALSE,6,Kids up hill,"BulkyPix,Plug In Digital","Single-player,Steam Achievements,Steam Trading Cards",Adventure,8,24
1094440,Highball,20-Jun-19,0,2.99,0,TRUE,FALSE,FALSE,2,Stormtide Productions,Stormtide Productions,"Single-player,Steam Achievements,Full controller support","Adventure,Casual,Indie",3,1
1188430,"Deep, In the  Forest",10-Apr-20,0,14.99,0,TRUE,FALSE,FALSE,14,Satur Entertainment,Satur Entertainment,Single-player,"Action,Adventure,Casual,Indie,RPG",37,19
388050,Snik,04-Sep-15,0,2.99,1,TRUE,TRUE,TRUE,24,Cleverweek,Cleverweek,"Single-player,Steam Trading Cards,Stats","Casual,Indie",60,47
1511970,???????????,16-Feb-21,0,5.99,0,TRUE,FALSE,FALSE,0,"???????,????",???????,Single-player,"Adventure,Indie,RPG,Strategy",30,4
1009780,Tales of Sorrow: Strawsbrough Town,27-Jan-19,0,3.99,0,TRUE,FALSE,FALSE,0,Urchin Games,HH-Games,Single-player,"Adventure,Casual,Indie,Simulation,Strategy",13,5
697600,Auto-Staccato,01-Jan-18,0,9.99,0,TRUE,FALSE,FALSE,11,Birch Log,Birch Log,"Single-player,Steam Achievements,Partial Controller Support","Action,Casual,Indie,Early Access",7,0
1064030,King of the Cul-De-Sac,23-Sep-20,0,0,0,TRUE,TRUE,TRUE,12,Matthew Vimislik,N/A,"Single-player,Partial Controller Support","Casual,Free to Play,Indie",38,4
1164470,[MISC] TIMELINES,06-Nov-19,0,0.99,0,TRUE,TRUE,FALSE,10,Misc.261,Misc.261,"Single-player,Steam Achievements","Casual,Indie",8,2
655660,Screaming Eagles,08-Sep-17,0,0.99,0,TRUE,TRUE,FALSE,20,A Maniacal Game LP,A Maniacal Game LP,"Single-player,Steam Achievements,Full controller support","Action,Indie",10,2
658530,Grisaia Phantom Trigger Vol.3,27-Jul-17,0,14.99,1,TRUE,FALSE,FALSE,15,Frontwing,Frontwing USA,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Adventure,Casual",120,3
1141070,UFO : Brawlers from Beyond,27-Oct-20,0,9.99,0,TRUE,TRUE,FALSE,12,Pringo Dingo Games,Pringo Dingo Games,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support","Action,Adventure,Casual,Indie",7,1
887660,Brath: Brain and Math,13-Jul-18,0,0.99,0,TRUE,FALSE,FALSE,14,Tomas Novak,Tomas Novak,"Single-player,Steam Achievements","Casual,Indie,Strategy",7,1
1002560,Tiny Snow,27-Feb-19,0,3.99,1,TRUE,FALSE,FALSE,9,#workshop,NVLMaker,"Single-player,Steam Achievements,Steam Cloud","Adventure,Casual,Indie",3024,135
1772320,The Hidden Room Playtest,18-Feb-22,0,0,0,TRUE,FALSE,FALSE,0,,,,,0,0
380210,Signal to Noise,20-Nov-15,0,4.99,0,TRUE,FALSE,FALSE,12,Solanimus Inc.,Solanimus Inc.,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Leaderboards","Action,Indie",12,12
253860,Earth 2140,15-Nov-13,0,1.49,1,TRUE,TRUE,FALSE,0,Reality Pump Studios,"Topware Interactive ACE,ACE","Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Trading Cards,Steam Cloud",Strategy,289,177
732800,Turtle Quest,06-Nov-17,0,0.99,0,TRUE,FALSE,FALSE,45,Spike Productions,Spike Productions,"Single-player,Steam Achievements","Action,Adventure,Casual,Indie,Simulation",7,2
1085540,Purple Noise Echo,01-Oct-19,0,8.99,0,TRUE,TRUE,FALSE,0,Ukioq,Ukioq,Single-player,"Adventure,Indie,Strategy,Early Access",2,0
1782600,Owlone in the Woods,06-Jan-22,0,0,0,TRUE,FALSE,FALSE,4,Kasper TC,Kasper TC,"Single-player,Full controller support","Action,Adventure,Free to Play,Indie",0,0
1141160,Fractalis,02-Feb-21,0,7.99,0,TRUE,TRUE,TRUE,34,Revolutionary Interactive,Revolutionary Interactive,"Single-player,Steam Achievements","Adventure,Indie,RPG,Strategy",5,0
311870,Super Trench Attack!,24-Jul-14,0,4.99,0,TRUE,FALSE,FALSE,24,Retro Army Limited,paulstephendavis,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Steam Leaderboards","Action,Indie,RPG",1139,106
1689530,Big Fish,29-Jul-21,0,9.99,0,TRUE,FALSE,FALSE,0,TOQ Games,TOQ Games,"Single-player,Full controller support","Action,Adventure,Indie,Early Access",1,2
